FIR_ID,FIR_Number,Station_ID,District,Incident_Date,FIR_Date,Crime_Head,Crime_Subhead,BNS_Sections,Latitude,Longitude,Complainant_ID,Victim_ID,Accused_ID,Investigating_Officer,Status
FIR202500839,FIR/0839/2025,PS0173,Bidar,2025-10-26 19:15,2025-10-26 23:15,Murder,Personal Enmity,BNS 103(1),17.749579,77.581107,P006827,P001774,P005313,PI Ramesh Gowda,Closed
FIR202500409,FIR/0409/2025,PS0221,Chamarajanagar,2025-10-26 11:42,2025-10-26 23:42,Dacoity,Bank Dacoity,BNS 310(2),12.045852,77.114458,P005297,P003800,P008120,SI Mahesh Bhat,Chargesheeted
FIR202501976,FIR/1976/2025,PS0082,Bengaluru Rural,2025-10-25 13:06,2025-10-27 00:06,NDPS,Drug Trafficking,NDPS Act Sec 20(b),13.358563,77.413093,P004310,P006164,P002382,PI Harish Naik,Under Investigation
FIR202503626,FIR/3626/2025,PS0027,Ballari,2025-10-25 14:16,2025-10-27 00:16,Assault,Simple Assault,"BNS 115(2), BNS 117(2)",15.026461,77.091963,P001230,P004309,P003359,PI Suresh Kulkarni,Chargesheeted
FIR202500324,FIR/0324/2025,PS0216,Chamarajanagar,2025-10-25 20:31,2025-10-27 01:31,Burglary,Night House Breaking,"BNS 331(3), BNS 331(4)",11.767888,76.941303,P009768,P005221,P003626,SI Ravi Kumar,Untraced
FIR202503157,FIR/3157/2025,PS0177,Bidar,2025-10-25 22:43,2025-10-27 01:43,POCSO,Harassment,"POCSO Act Sec 4, BNS 64",18.044984,77.344475,P007453,P002748,P006667,PI Naveen Patil,Chargesheeted
FIR202504648,FIR/4648/2025,PS0063,Belagavi,2025-10-26 20:17,2025-10-27 02:17,Murder,Personal Enmity,BNS 103(1),16.018833,74.673077,P000140,P004494,P007907,PI Ramesh Gowda,Under Investigation
FIR202502406,FIR/2406/2025,PS0121,Bengaluru Urban,2025-10-26 23:44,2025-10-27 05:44,Burglary,Day Burglary,"BNS 331(3), BNS 331(4)",13.086128,77.503142,P000875,P000218,P000932,SI Prakash Sharma,Under Investigation
FIR202503396,FIR/3396/2025,PS0050,Belagavi,2025-10-26 19:38,2025-10-27 06:38,Theft,Snatching,BNS 303(2),15.716639,74.301249,P004515,P003305,P005637,PI Harish Naik,Chargesheeted
FIR202504074,FIR/4074/2025,PS0248,Chikkaballapura,2025-10-27 01:40,2025-10-27 06:40,Robbery,Highway Robbery,BNS 309(4),13.272281,77.783154,P008963,P007928,P007665,PI Chetan Kumar,Chargesheeted
FIR202502223,FIR/2223/2025,PS0118,Bengaluru Urban,2025-10-24 20:58,2025-10-27 06:58,Fraud,Corporate Fraud,BNS 318(4),12.805409,77.693768,P007225,P002777,P006966,PI Lakshmi Devi,Under Investigation
FIR202501391,FIR/1391/2025,PS0061,Belagavi,2025-10-27 01:29,2025-10-27 07:29,POCSO,Sexual Assault on Minor,"POCSO Act Sec 4, BNS 64",16.039045,74.413086,P002473,P003056,P006585,SI Prakash Sharma,Under Investigation
FIR202501588,FIR/1588/2025,PS0244,Chikkaballapura,2025-10-26 04:29,2025-10-27 10:29,Assault,Simple Assault,"BNS 115(2), BNS 117(2)",13.30854,77.9061,P003300,P005416,P008261,PI Chetan Kumar,Under Investigation
FIR202502601,FIR/2601/2025,PS0159,Bidar,2025-10-22 09:34,2025-10-27 11:34,Assault,Grievous Hurt,"BNS 115(2), BNS 117(2)",18.037373,77.507452,P009268,P007498,P006866,SI Divya Hegde,Under Investigation
FIR202500338,FIR/0338/2025,PS0112,Bengaluru Urban,2025-10-27 13:15,2025-10-27 15:15,Fraud,Land Scam,BNS 318(4),13.114576,77.575602,P002347,P008860,P009667,PI Harish Naik,Under Investigation
FIR202503744,FIR/3744/2025,PS0119,Bengaluru Urban,2025-10-25 08:30,2025-10-27 15:30,Theft,Snatching,BNS 303(2),12.814791,77.779612,P002930,P008279,P003788,SI Ravi Kumar,Under Investigation
FIR202504404,FIR/4404/2025,PS0032,Ballari,2025-10-25 12:01,2025-10-27 16:01,Burglary,Day Burglary,"BNS 331(3), BNS 331(4)",15.179347,76.882166,P003804,P009079,P009690,SI Prakash Sharma,Under Investigation
FIR202503094,FIR/3094/2025,PS0149,Bengaluru Urban,2025-10-27 11:11,2025-10-27 16:11,Vehicle Theft,Two-Wheeler Theft,BNS 303(2),13.095324,77.474142,P008674,P000719,P008803,SI Divya Hegde,Under Investigation
FIR202500369,FIR/0369/2025,PS0042,Ballari,2025-10-26 10:06,2025-10-27 22:06,Assault,Public Affray,"BNS 115(2), BNS 117(2)",15.031949,77.00926,P008569,P008288,P001763,SI Prakash Sharma,Chargesheeted
FIR202501407,FIR/1407/2025,PS0206,Chamarajanagar,2025-10-27 19:23,2025-10-27 22:23,POCSO,Harassment,"POCSO Act Sec 4, BNS 64",11.837796,77.117472,P009619,P009327,P000798,SI Ganesh Rao,Chargesheeted
FIR202502792,FIR/2792/2025,PS0115,Bengaluru Urban,2025-10-27 21:44,2025-10-27 22:44,NDPS,Drug Trafficking,NDPS Act Sec 20(b),12.883566,77.385115,P003517,P002642,P000553,SI Ganesh Rao,Chargesheeted
FIR202500483,FIR/0483/2025,PS0177,Bidar,2025-10-27 13:02,2025-10-27 23:02,Theft,House Theft,BNS 303(2),18.059721,77.318454,P009079,P001406,P009671,PI Chetan Kumar,Under Investigation
FIR202504643,FIR/4643/2025,PS0068,Belagavi,2025-10-27 18:06,2025-10-27 23:06,Robbery,Highway Robbery,BNS 309(4),16.029803,74.382742,P006221,P005649,P009038,PI Naveen Patil,Under Investigation
FIR202503853,FIR/3853/2025,PS0212,Chamarajanagar,2025-10-27 21:47,2025-10-27 23:47,Burglary,Day Burglary,"BNS 331(3), BNS 331(4)",12.044918,76.855601,P007304,P001071,P002487,PI Suresh Kulkarni,Chargesheeted
FIR202501565,FIR/1565/2025,PS0012,Bagalkote,2025-10-26 17:13,2025-10-28 01:13,Robbery,Chain Snatching with Force,BNS 309(4),16.276861,75.8014,P008108,P005296,P008279,PI Suresh Kulkarni,Closed
FIR202503258,FIR/3258/2025,PS0118,Bengaluru Urban,2025-10-28 00:52,2025-10-28 02:52,Robbery,Highway Robbery,BNS 309(4),12.807885,77.686718,P002840,P003298,P004777,SI Ganesh Rao,Chargesheeted
FIR202503487,FIR/3487/2025,PS0010,Bagalkote,2025-10-28 00:02,2025-10-28 04:02,Burglary,Night House Breaking,"BNS 331(3), BNS 331(4)",16.189329,75.823428,P008584,P002942,P008156,SI Divya Hegde,Chargesheeted
FIR202504735,FIR/4735/2025,PS0197,Chamarajanagar,2025-10-24 22:13,2025-10-28 04:13,Assault,Grievous Hurt,"BNS 115(2), BNS 117(2)",11.881899,77.044348,P008630,P005968,P000814,PI Suresh Kulkarni,Under Investigation
FIR202502708,FIR/2708/2025,PS0035,Ballari,2025-10-27 19:20,2025-10-28 07:20,Cyber Crime,Financial Fraud,"IT Act 66D, BNS 318(4)",15.226228,76.8361,P000879,P004596,P001101,PI Chetan Kumar,Under Investigation
FIR202504939,FIR/4939/2025,PS0225,Chamarajanagar,2025-10-28 00:44,2025-10-28 07:44,POCSO,Sexual Assault on Minor,"POCSO Act Sec 4, BNS 64",12.01755,76.777861,P002796,P005373,P005238,PI Chetan Kumar,Under Investigation
FIR202502388,FIR/2388/2025,PS0045,Ballari,2025-10-27 06:58,2025-10-28 07:58,NDPS,Possession of Narcotics,NDPS Act Sec 20(b),15.006469,76.901226,P003932,P009133,P002044,PI Naveen Patil,Chargesheeted
FIR202503350,FIR/3350/2025,PS0222,Chamarajanagar,2025-10-22 20:02,2025-10-28 08:02,Fraud,Land Scam,BNS 318(4),11.918545,76.754988,P005890,P002682,P004405,PI Lakshmi Devi,Chargesheeted
FIR202504525,FIR/4525/2025,PS0072,Bengaluru Rural,2025-10-28 06:11,2025-10-28 09:11,Theft,House Theft,BNS 303(2),13.300991,77.616401,P007270,P008185,P008465,SI Ganesh Rao,Under Investigation
FIR202503928,FIR/3928/2025,PS0128,Bengaluru Urban,2025-10-27 12:24,2025-10-28 15:24,NDPS,Possession of Narcotics,NDPS Act Sec 20(b),13.01474,77.563689,P009340,P006246,P005304,PI Chetan Kumar,Chargesheeted
FIR202503841,FIR/3841/2025,PS0202,Chamarajanagar,2025-10-28 07:31,2025-10-28 16:31,Dacoity,Armed Dacoity,BNS 310(2),11.950059,76.856251,P007899,P002123,P008860,SI Ravi Kumar,Under Investigation
FIR202504874,FIR/4874/2025,PS0160,Bidar,2025-10-27 09:18,2025-10-28 17:18,Fraud,Cheating,BNS 318(4),17.883076,77.369113,P007398,P007288,P006097,PI Lakshmi Devi,Chargesheeted
FIR202504709,FIR/4709/2025,PS0148,Bengaluru Urban,2025-10-28 14:32,2025-10-28 17:32,POCSO,Sexual Assault on Minor,"POCSO Act Sec 4, BNS 64",12.861051,77.663209,P007233,P000211,P007637,PI Suresh Kulkarni,Under Investigation
FIR202503415,FIR/3415/2025,PS0211,Chamarajanagar,2025-10-28 08:19,2025-10-28 19:19,NDPS,Possession of Narcotics,NDPS Act Sec 20(b),11.832528,77.060573,P001500,P009527,P009719,SI Ravi Kumar,Under Investigation
FIR202500643,FIR/0643/2025,PS0110,Bengaluru Urban,2025-10-26 16:20,2025-10-28 19:20,Dacoity,Bank Dacoity,BNS 310(2),13.145556,77.650934,P005250,P004629,P006979,SI Ganesh Rao,Under Investigation
FIR202500485,FIR/0485/2025,PS0017,Bagalkote,2025-10-28 10:03,2025-10-28 20:03,Assault,Grievous Hurt,"BNS 115(2), BNS 117(2)",16.263552,75.559879,P003252,P005063,P002302,SI Ganesh Rao,Under Investigation
FIR202502825,FIR/2825/2025,PS0022,Bagalkote,2025-10-26 20:07,2025-10-28 22:07,Assault,Simple Assault,"BNS 115(2), BNS 117(2)",16.255325,75.640473,P007872,P008557,P008366,SI Ganesh Rao,Under Investigation
FIR202503048,FIR/3048/2025,PS0126,Bengaluru Urban,2025-10-25 22:33,2025-10-29 00:33,Fraud,Cheating,BNS 318(4),12.872859,77.547785,P007626,P006350,P000368,SI Ganesh Rao,Chargesheeted
FIR202502631,FIR/2631/2025,PS0089,Bengaluru Rural,2025-10-28 21:53,2025-10-29 01:53,Vehicle Theft,Two-Wheeler Theft,BNS 303(2),13.391094,77.608863,P005872,P007077,P002260,SI Divya Hegde,Under Investigation
FIR202502717,FIR/2717/2025,PS0174,Bidar,2025-10-28 02:39,2025-10-29 03:39,Vehicle Theft,Two-Wheeler Theft,BNS 303(2),17.861537,77.550381,P001361,P007133,P003308,PI Lakshmi Devi,Untraced
FIR202502440,FIR/2440/2025,PS0123,Bengaluru Urban,2025-10-24 22:55,2025-10-29 03:55,Fraud,Corporate Fraud,BNS 318(4),13.028002,77.506386,P000029,P007978,P001763,SI Ganesh Rao,Chargesheeted
FIR202500907,FIR/0907/2025,PS0181,Bidar,2025-10-28 16:18,2025-10-29 04:18,Assault,Simple Assault,"BNS 115(2), BNS 117(2)",18.003921,77.392593,P007245,P001450,P000591,PI Lakshmi Devi,Chargesheeted
FIR202503544,FIR/3544/2025,PS0064,Belagavi,2025-10-29 02:16,2025-10-29 06:16,Theft,House Theft,BNS 303(2),15.910257,74.351146,P006588,P006468,P005237,PI Ramesh Gowda,Chargesheeted
FIR202500428,FIR/0428/2025,PS0165,Bidar,2025-10-25 05:04,2025-10-29 08:04,Murder,Dowry Homicide,BNS 103(1),18.040351,77.458397,P006857,P004283,P001234,PI Naveen Patil,Under Investigation
FIR202503133,FIR/3133/2025,PS0118,Bengaluru Urban,2025-10-26 03:22,2025-10-29 09:22,Fraud,Cheating,BNS 318(4),12.776202,77.692112,P009978,P005442,P009277,SI Ganesh Rao,Chargesheeted
FIR202500381,FIR/0381/2025,PS0178,Bidar,2025-10-29 08:01,2025-10-29 10:01,Dacoity,Armed Dacoity,BNS 310(2),17.884328,77.488742,P007116,P002598,P006038,PI Lakshmi Devi,Under Investigation
FIR202500347,FIR/0347/2025,PS0100,Bengaluru Rural,2025-10-28 05:14,2025-10-29 13:14,NDPS,Drug Trafficking,NDPS Act Sec 20(b),13.140998,77.549005,P001970,P007305,P000679,PI Naveen Patil,Chargesheeted
FIR202504855,FIR/4855/2025,PS0077,Bengaluru Rural,2025-10-28 01:26,2025-10-29 13:26,Theft,Pocket Pick,BNS 303(2),13.341983,77.622393,P003705,P002618,P008860,PI Lakshmi Devi,Chargesheeted
FIR202502591,FIR/2591/2025,PS0234,Chamarajanagar,2025-10-29 07:47,2025-10-29 14:47,NDPS,Drug Trafficking,NDPS Act Sec 20(b),12.00657,76.809672,P009574,P009873,P009879,SI Prakash Sharma,Chargesheeted
FIR202500060,FIR/0060/2025,PS0139,Bengaluru Urban,2025-10-27 06:36,2025-10-29 15:36,Fraud,Cheating,BNS 318(4),12.798914,77.534038,P006466,P001180,P008607,SI Mahesh Bhat,Chargesheeted
FIR202504623,FIR/4623/2025,PS0223,Chamarajanagar,2025-10-29 04:48,2025-10-29 15:48,Theft,House Theft,BNS 303(2),11.846091,76.803764,P005115,P007199,P007474,SI Mahesh Bhat,Under Investigation
FIR202500626,FIR/0626/2025,PS0077,Bengaluru Rural,2025-10-28 08:03,2025-10-29 16:03,Vehicle Theft,Two-Wheeler Theft,BNS 303(2),13.341307,77.612729,P007395,P009003,P008419,SI Divya Hegde,Closed
FIR202503565,FIR/3565/2025,PS0133,Bengaluru Urban,2025-10-24 05:18,2025-10-29 16:18,Cyber Crime,Phishing,"IT Act 66D, BNS 318(4)",13.00419,77.534905,P002725,P004468,P001015,PI Suresh Kulkarni,Chargesheeted
FIR202502819,FIR/2819/2025,PS0122,Bengaluru Urban,2025-10-28 05:23,2025-10-29 16:23,Cyber Crime,Phishing,"IT Act 66D, BNS 318(4)",13.115108,77.546799,P006839,P008318,P000174,SI Ganesh Rao,Chargesheeted
FIR202501206,FIR/1206/2025,PS0217,Chamarajanagar,2025-10-29 14:24,2025-10-29 17:24,POCSO,Harassment,"POCSO Act Sec 4, BNS 64",11.754744,76.884335,P004534,P008020,P006766,SI Prakash Sharma,Untraced
FIR202501324,FIR/1324/2025,PS0115,Bengaluru Urban,2025-10-28 11:59,2025-10-29 17:59,Vehicle Theft,Car Theft,BNS 303(2),12.873204,77.380946,P002776,P002142,P009058,PI Suresh Kulkarni,Chargesheeted
FIR202500502,FIR/0502/2025,PS0026,Ballari,2025-10-28 18:54,2025-10-29 19:54,Murder,Dowry Homicide,BNS 103(1),15.230146,76.967236,P009103,P009216,"P005315, P008124",SI Prakash Sharma,Chargesheeted
FIR202503450,FIR/3450/2025,PS0098,Bengaluru Rural,2025-10-27 20:55,2025-10-30 02:55,Robbery,Chain Snatching with Force,BNS 309(4),13.296128,77.740244,P004860,P002479,P007541,SI Mahesh Bhat,Under Investigation
FIR202500346,FIR/0346/2025,PS0109,Bengaluru Rural,2025-10-26 15:27,2025-10-30 03:27,Robbery,Highway Robbery,BNS 309(4),13.121346,77.593274,P004553,P009979,"P008437, P008614",PI Lakshmi Devi,Under Investigation
FIR202502552,FIR/2552/2025,PS0069,Belagavi,2025-10-29 22:29,2025-10-30 03:29,Theft,Snatching,BNS 303(2),15.845628,74.337785,P001987,P003160,P001923,PI Ramesh Gowda,Chargesheeted
FIR202500976,FIR/0976/2025,PS0183,Bidar,2025-10-30 02:44,2025-10-30 03:44,Murder,Personal Enmity,BNS 103(1),17.75402,77.388938,P005727,P001878,P005181,SI Divya Hegde,Under Investigation
FIR202500421,FIR/0421/2025,PS0023,Bagalkote,2025-10-29 17:58,2025-10-30 03:58,POCSO,Sexual Assault on Minor,"POCSO Act Sec 4, BNS 64",16.096839,75.799234,P005169,P006112,P006616,SI Ravi Kumar,Untraced
FIR202502230,FIR/2230/2025,PS0135,Bengaluru Urban,2025-10-29 22:53,2025-10-30 06:53,NDPS,Drug Trafficking,NDPS Act Sec 20(b),12.913751,77.454313,P006635,P000623,P009679,SI Prakash Sharma,Under Investigation
FIR202503640,FIR/3640/2025,PS0071,Bengaluru Rural,2025-10-30 04:49,2025-10-30 07:49,Dacoity,Bank Dacoity,BNS 310(2),13.046542,77.49937,P008346,P006787,P005325,SI Mahesh Bhat,Chargesheeted
FIR202501116,FIR/1116/2025,PS0198,Chamarajanagar,2025-10-30 07:54,2025-10-30 08:54,Dacoity,Bank Dacoity,BNS 310(2),11.832,77.040303,P003169,P002138,P001283,SI Mahesh Bhat,Chargesheeted
FIR202501605,FIR/1605/2025,PS0008,Bagalkote,2025-10-27 09:34,2025-10-30 10:34,Assault,Grievous Hurt,"BNS 115(2), BNS 117(2)",16.281839,75.533014,P005640,P004877,P009650,PI Harish Naik,Chargesheeted
FIR202504395,FIR/4395/2025,PS0177,Bidar,2025-10-30 01:23,2025-10-30 12:23,Robbery,Chain Snatching with Force,BNS 309(4),18.04627,77.317104,P006712,P002688,P002214,PI Suresh Kulkarni,Chargesheeted
FIR202503130,FIR/3130/2025,PS0043,Ballari,2025-10-27 11:55,2025-10-30 12:55,Dacoity,Armed Dacoity,BNS 310(2),14.978995,76.997356,P003965,P002160,P003972,PI Lakshmi Devi,Untraced
FIR202501340,FIR/1340/2025,PS0118,Bengaluru Urban,2025-10-30 02:27,2025-10-30 13:27,Fraud,Land Scam,BNS 318(4),12.794981,77.69853,P009441,P001694,P000420,PI Ramesh Gowda,Under Investigation
FIR202503915,FIR/3915/2025,PS0021,Bagalkote,2025-10-30 08:56,2025-10-30 13:56,Murder,Gang Conflict,BNS 103(1),16.007298,75.528363,P009861,P005166,P001673,PI Lakshmi Devi,Under Investigation
FIR202500706,FIR/0706/2025,PS0188,Bidar,2025-10-30 07:42,2025-10-30 15:42,Robbery,Chain Snatching with Force,BNS 309(4),17.953546,77.69835,P003831,P003011,P002634,PI Chetan Kumar,Chargesheeted
FIR202501777,FIR/1777/2025,PS0129,Bengaluru Urban,2025-10-30 07:43,2025-10-30 15:43,Dacoity,Bank Dacoity,BNS 310(2),12.795016,77.755407,P003739,P004460,"P009664, P006900",PI Harish Naik,Chargesheeted
FIR202503168,FIR/3168/2025,PS0195,Chamarajanagar,2025-10-29 13:15,2025-10-30 16:15,POCSO,Sexual Assault on Minor,"POCSO Act Sec 4, BNS 64",11.882071,77.067691,P008699,P009279,P000273,PI Harish Naik,Chargesheeted
FIR202502481,FIR/2481/2025,PS0243,Chikkaballapura,2025-10-29 08:39,2025-10-30 16:39,Burglary,Night House Breaking,"BNS 331(3), BNS 331(4)",13.425563,77.859705,P003161,P009913,P001513,PI Naveen Patil,Chargesheeted
FIR202500095,FIR/0095/2025,PS0035,Ballari,2025-10-27 07:02,2025-10-30 17:02,Theft,Pocket Pick,BNS 303(2),15.227075,76.842894,P003600,P006259,P005208,SI Ravi Kumar,Under Investigation
FIR202503793,FIR/3793/2025,PS0010,Bagalkote,2025-10-29 10:08,2025-10-30 17:08,Robbery,Chain Snatching with Force,BNS 309(4),16.170984,75.798793,P007049,P001075,P009394,SI Prakash Sharma,Under Investigation
FIR202504500,FIR/4500/2025,PS0039,Ballari,2025-10-30 12:17,2025-10-30 19:17,Assault,Grievous Hurt,"BNS 115(2), BNS 117(2)",15.34183,76.927462,P008410,P008293,P005621,PI Chetan Kumar,Chargesheeted
FIR202504234,FIR/4234/2025,PS0111,Bengaluru Urban,2025-10-30 11:04,2025-10-30 20:04,Cyber Crime,Phishing,"IT Act 66D, BNS 318(4)",12.785144,77.571673,P007758,P002339,"P006213, P002615",SI Divya Hegde,Under Investigation
FIR202502073,FIR/2073/2025,PS0069,Belagavi,2025-10-29 18:01,2025-10-30 21:01,Burglary,Day Burglary,"BNS 331(3), BNS 331(4)",15.852943,74.334506,P007461,P003709,P006396,SI Ganesh Rao,Chargesheeted
FIR202504061,FIR/4061/2025,PS0026,Ballari,2025-10-28 16:58,2025-10-30 21:58,Fraud,Corporate Fraud,BNS 318(4),15.215171,76.954079,P007101,P001771,P000944,PI Naveen Patil,Chargesheeted
FIR202502034,FIR/2034/2025,PS0040,Ballari,2025-10-29 11:45,2025-10-30 23:45,Fraud,Land Scam,BNS 318(4),15.339223,76.837109,P004854,P004452,P005210,SI Mahesh Bhat,Chargesheeted
FIR202500825,FIR/0825/2025,PS0194,Chamarajanagar,2025-10-30 15:57,2025-10-30 23:57,Vehicle Theft,Car Theft,BNS 303(2),11.785641,76.872563,P006330,P000795,P008337,PI Chetan Kumar,Chargesheeted
FIR202502084,FIR/2084/2025,PS0002,Bagalkote,2025-10-30 18:41,2025-10-31 00:41,Fraud,Corporate Fraud,BNS 318(4),16.10583,75.491731,P009233,P000832,P005816,SI Prakash Sharma,Chargesheeted
FIR202500382,FIR/0382/2025,PS0149,Bengaluru Urban,2025-10-30 19:50,2025-10-31 06:50,Vehicle Theft,Two-Wheeler Theft,BNS 303(2),13.078853,77.459247,P000068,P004722,P007559,PI Suresh Kulkarni,Chargesheeted
FIR202504083,FIR/4083/2025,PS0238,Chikkaballapura,2025-10-31 02:56,2025-10-31 06:56,Burglary,Night House Breaking,"BNS 331(3), BNS 331(4)",13.345111,77.930892,P001232,P000327,P004784,PI Suresh Kulkarni,Untraced
FIR202503342,FIR/3342/2025,PS0089,Bengaluru Rural,2025-10-29 01:25,2025-10-31 09:25,NDPS,Possession of Narcotics,NDPS Act Sec 20(b),13.36817,77.61745,P002082,P007539,P003540,SI Prakash Sharma,Under Investigation
FIR202502555,FIR/2555/2025,PS0040,Ballari,2025-10-31 08:26,2025-10-31 10:26,Dacoity,Bank Dacoity,BNS 310(2),15.316358,76.840966,P003618,P006567,P004756,PI Chetan Kumar,Chargesheeted
FIR202500997,FIR/0997/2025,PS0128,Bengaluru Urban,2025-10-30 03:02,2025-10-31 11:02,Vehicle Theft,Car Theft,BNS 303(2),13.009966,77.567635,P002408,P008243,P002701,SI Divya Hegde,Chargesheeted
FIR202501252,FIR/1252/2025,PS0137,Bengaluru Urban,2025-10-30 05:10,2025-10-31 11:10,Vehicle Theft,Two-Wheeler Theft,BNS 303(2),12.889203,77.731432,P005756,P000131,P008328,SI Ganesh Rao,Closed
FIR202500678,FIR/0678/2025,PS0193,Chamarajanagar,2025-10-31 05:43,2025-10-31 12:43,Cyber Crime,Identity Theft,"IT Act 66D, BNS 318(4)",12.003174,76.873423,P003759,P003086,P001741,PI Lakshmi Devi,Chargesheeted
FIR202501579,FIR/1579/2025,PS0228,Chamarajanagar,2025-10-30 01:51,2025-10-31 12:51,POCSO,Sexual Assault on Minor,"POCSO Act Sec 4, BNS 64",12.118817,77.127574,P007905,P009589,P003506,PI Naveen Patil,Untraced
FIR202502253,FIR/2253/2025,PS0087,Bengaluru Rural,2025-10-31 10:38,2025-10-31 13:38,Fraud,Corporate Fraud,BNS 318(4),13.145749,77.526434,P007910,P006035,P001469,SI Mahesh Bhat,Under Investigation
FIR202504103,FIR/4103/2025,PS0227,Chamarajanagar,2025-10-31 11:37,2025-10-31 15:37,Cyber Crime,Phishing,"IT Act 66D, BNS 318(4)",11.911333,76.910158,P004164,P001620,P001475,SI Prakash Sharma,Chargesheeted
FIR202503413,FIR/3413/2025,PS0189,Bidar,2025-10-31 09:41,2025-10-31 16:41,Theft,Pocket Pick,BNS 303(2),17.897375,77.36265,P001591,P002642,P005342,PI Ramesh Gowda,Chargesheeted
FIR202503281,FIR/3281/2025,PS0165,Bidar,2025-10-31 16:22,2025-10-31 19:22,Fraud,Corporate Fraud,BNS 318(4),18.06167,77.468631,P008220,P002534,P009216,PI Lakshmi Devi,Under Investigation
FIR202500613,FIR/0613/2025,PS0098,Bengaluru Rural,2025-10-31 14:11,2025-10-31 21:11,POCSO,Harassment,"POCSO Act Sec 4, BNS 64",13.267563,77.723827,P005159,P006328,P006476,PI Harish Naik,Under Investigation
FIR202503398,FIR/3398/2025,PS0064,Belagavi,2025-10-31 15:38,2025-10-31 21:38,Assault,Simple Assault,"BNS 115(2), BNS 117(2)",15.907266,74.328304,P005068,P000808,P006826,SI Ganesh Rao,Chargesheeted
FIR202503899,FIR/3899/2025,PS0227,Chamarajanagar,2025-10-28 20:25,2025-11-01 00:25,Dacoity,Bank Dacoity,BNS 310(2),11.904672,76.909259,P000227,P005194,P008506,SI Mahesh Bhat,Chargesheeted
FIR202502113,FIR/2113/2025,PS0099,Bengaluru Rural,2025-10-31 12:42,2025-11-01 00:42,Vehicle Theft,Two-Wheeler Theft,BNS 303(2),13.279163,77.688195,P004165,P002638,P001493,SI Ganesh Rao,Chargesheeted
FIR202501874,FIR/1874/2025,PS0241,Chikkaballapura,2025-11-01 00:30,2025-11-01 02:30,Assault,Grievous Hurt,"BNS 115(2), BNS 117(2)",13.261986,77.932185,P004932,P009527,P005701,SI Divya Hegde,Under Investigation
FIR202503286,FIR/3286/2025,PS0173,Bidar,2025-10-27 23:30,2025-11-01 07:30,Vehicle Theft,Two-Wheeler Theft,BNS 303(2),17.735813,77.598105,P002442,P001899,P007093,SI Ravi Kumar,Under Investigation
FIR202504702,FIR/4702/2025,PS0218,Chamarajanagar,2025-11-01 07:07,2025-11-01 08:07,Cyber Crime,Financial Fraud,"IT Act 66D, BNS 318(4)",11.864933,77.026404,P000361,P004592,P008053,PI Suresh Kulkarni,Chargesheeted
FIR202500153,FIR/0153/2025,PS0024,Bagalkote,2025-10-27 04:27,2025-11-01 08:27,Burglary,Night House Breaking,"BNS 331(3), BNS 331(4)",16.377082,75.515131,P009281,P004111,P006688,PI Ramesh Gowda,Chargesheeted
FIR202502584,FIR/2584/2025,PS0174,Bidar,2025-10-30 04:31,2025-11-01 08:31,Theft,Snatching,BNS 303(2),17.860415,77.540294,P009360,P007726,P006978,PI Ramesh Gowda,Chargesheeted
FIR202504185,FIR/4185/2025,PS0130,Bengaluru Urban,2025-11-01 03:46,2025-11-01 09:46,Assault,Grievous Hurt,"BNS 115(2), BNS 117(2)",13.12504,77.479399,P005744,P004755,P000189,SI Prakash Sharma,Closed
FIR202504380,FIR/4380/2025,PS0028,Ballari,2025-10-31 07:36,2025-11-01 10:36,Assault,Simple Assault,"BNS 115(2), BNS 117(2)",15.007651,76.863051,P004811,P008921,P005564,SI Prakash Sharma,Chargesheeted
FIR202503950,FIR/3950/2025,PS0042,Ballari,2025-11-01 12:51,2025-11-01 13:51,POCSO,Sexual Assault on Minor,"POCSO Act Sec 4, BNS 64",15.041045,77.021403,P001606,P000114,P001438,SI Mahesh Bhat,Chargesheeted
FIR202502721,FIR/2721/2025,PS0168,Bidar,2025-11-01 08:56,2025-11-01 13:56,Murder,Gang Conflict,BNS 103(1),17.716346,77.662507,P006126,P000603,P006999,SI Ravi Kumar,Under Investigation
FIR202504253,FIR/4253/2025,PS0170,Bidar,2025-11-01 07:04,2025-11-01 15:04,Dacoity,Bank Dacoity,BNS 310(2),17.873457,77.364352,P005977,P001128,P000110,PI Harish Naik,Under Investigation
FIR202500331,FIR/0331/2025,PS0116,Bengaluru Urban,2025-10-31 12:01,2025-11-01 19:01,Vehicle Theft,Car Theft,BNS 303(2),12.995564,77.551972,P000516,P004402,P002164,PI Lakshmi Devi,Chargesheeted
FIR202503580,FIR/3580/2025,PS0070,Bengaluru Rural,2025-10-29 18:09,2025-11-01 21:09,NDPS,Drug Trafficking,NDPS Act Sec 20(b),13.272316,77.757887,P009340,P003714,P006620,PI Chetan Kumar,Chargesheeted
FIR202504944,FIR/4944/2025,PS0180,Bidar,2025-11-01 20:32,2025-11-01 21:32,Dacoity,Bank Dacoity,BNS 310(2),18.036165,77.418239,P006987,P004409,P008675,SI Prakash Sharma,Chargesheeted
FIR202500648,FIR/0648/2025,PS0212,Chamarajanagar,2025-10-31 18:45,2025-11-01 21:45,Theft,House Theft,BNS 303(2),12.050625,76.848115,P002546,P006993,P009163,PI Naveen Patil,Chargesheeted
